participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
charmed-prawn,set1,5,129,161,127,161,7.627,False,x63,8900.0
charmed-prawn,set1,6,54,232,14,232,6.472,False,x63,8900.0
charmed-prawn,set1,7,49,28,190,28,9.782,False,x63,8900.0
charmed-prawn,set1,8,201,18,157,157,3.601,False,x63,8900.0
charmed-prawn,set1,9,226,45,135,45,4.962,False,x63,8900.0
charmed-prawn,set1,10,181,226,181,226,3.612,False,x63,8900.0
charmed-prawn,set1,11,82,67,157,157,4.143,False,x63,8900.0
charmed-prawn,set1,12,122,156,231,231,4.196,False,x63,8900.0
charmed-prawn,set1,13,152,45,150,152,3.723,False,x63,8900.0
charmed-prawn,set1,14,246,238,231,238,7.338,False,x63,8900.0
charmed-prawn,set1,15,104,236,216,216,5.09,False,x63,8900.0
charmed-prawn,set1,16,248,84,230,248,4.395,False,x63,8900.0
charmed-prawn,set1,17,147,38,227,147,4.746,False,x63,8900.0
charmed-prawn,set1,18,249,141,198,198,3.374,False,x63,8900.0
charmed-prawn,set1,19,178,67,53,67,4.91,False,x63,8900.0
charmed-prawn,set1,20,38,189,30,38,3.168,False,x63,8900.0
charmed-prawn,set2,0,200,110,38,110,106.716,False,x63,8900.0
charmed-prawn,set2,1,48,200,71,200,6.541,False,x63,8900.0
charmed-prawn,set2,2,192,101,134,192,5.299,False,x63,8900.0
charmed-prawn,set2,3,41,149,151,151,3.988,False,x63,8900.0
charmed-prawn,set2,4,129,82,12,12,3.512,False,x63,8900.0
charmed-prawn,set2,5,154,211,230,230,4.697,False,x63,8900.0
charmed-prawn,set2,6,82,147,39,39,3.171,False,x63,8900.0
charmed-prawn,set2,7,186,10,27,27,3.108,False,x63,8900.0
charmed-prawn,set2,8,229,53,111,111,3.587,False,x63,8900.0
charmed-prawn,set2,9,82,147,214,214,3.478,False,x63,8900.0
charmed-prawn,set2,10,64,226,104,226,8.287,False,x63,8900.0
charmed-prawn,set2,11,120,211,172,172,3.047,False,x63,8900.0
charmed-prawn,set2,12,180,85,110,180,4.215,False,x63,8900.0
charmed-prawn,set2,13,144,219,45,219,2.032,False,x63,8900.0
charmed-prawn,set2,14,52,181,54,181,2.478,False,x63,8900.0
charmed-prawn,set2,15,237,101,101,237,2.305,False,x63,8900.0
charmed-prawn,set2,16,1,84,221,84,2.498,False,x63,8900.0
charmed-prawn,set2,17,158,126,219,126,2.25,False,x63,8900.0
charmed-prawn,set2,18,112,223,39,112,2.703,False,x63,8900.0
charmed-prawn,set2,19,89,29,111,111,6.426,False,x63,8900.0
charmed-prawn,set2,20,185,237,174,237,3.556,False,x63,8900.0
charmed-prawn,set3,0,112,180,230,180,2.953,False,x63,8900.0
charmed-prawn,set3,1,64,14,238,238,4.662,False,x63,8900.0
charmed-prawn,set3,2,49,145,38,38,5.44,False,x63,8900.0
charmed-prawn,set3,3,217,45,55,217,4.458,False,x63,8900.0
charmed-prawn,set3,4,96,27,77,27,9.874,False,x63,8900.0
charmed-prawn,set3,5,193,155,241,193,7.22,False,x63,8900.0
charmed-prawn,set3,6,146,142,14,14,3.366,False,x63,8900.0
charmed-prawn,set3,7,221,212,125,221,2.152,False,x63,8900.0
charmed-prawn,set3,8,10,122,39,122,4.627,False,x63,8900.0
charmed-prawn,set3,9,96,140,104,96,10.145,False,x63,8900.0
charmed-prawn,set3,10,89,249,101,89,6.581,False,x63,8900.0
charmed-prawn,set3,11,80,81,98,80,3.433,False,x63,8900.0
charmed-prawn,set3,12,5,227,5,227,2.286,False,x63,8900.0
charmed-prawn,set3,13,29,13,95,29,4.169,False,x63,8900.0
charmed-prawn,set3,14,208,43,132,208,2.939,False,x63,8900.0
charmed-prawn,set3,15,129,202,169,129,5.345,False,x63,8900.0
charmed-prawn,set3,16,5,62,95,95,3.299,False,x63,8900.0
charmed-prawn,set3,17,241,227,63,63,4.096,False,x63,8900.0
charmed-prawn,set3,18,115,67,103,103,2.99,False,x63,8900.0
charmed-prawn,set3,19,193,187,213,213,3.547,False,x63,8900.0
charmed-prawn,set3,20,130,94,247,94,3.969,False,x63,8900.0
charmed-prawn,set4,0,49,237,102,102,15.812,False,x63,8900.0
charmed-prawn,set4,1,179,22,119,179,7.453,False,x63,8900.0
charmed-prawn,set4,2,130,243,156,130,4.188,False,x63,8900.0
charmed-prawn,set4,3,16,107,152,152,13.767,False,x63,8900.0
charmed-prawn,set4,4,98,139,207,207,6.707,False,x63,8900.0
charmed-prawn,set4,5,125,6,231,125,3.378,False,x63,8900.0
charmed-prawn,set4,6,152,36,247,152,4.228,False,x63,8900.0
charmed-prawn,set4,7,121,11,61,61,2.772,False,x63,8900.0
charmed-prawn,set4,8,155,196,87,87,3.277,False,x63,8900.0
charmed-prawn,set4,9,120,212,28,120,2.482,False,x63,8900.0
charmed-prawn,set4,10,120,212,28,120,2.638,False,x63,8900.0
charmed-prawn,set4,11,193,140,95,95,3.505,False,x63,8900.0
charmed-prawn,set4,12,22,22,231,231,3.288,False,x63,8900.0
charmed-prawn,set4,13,193,188,38,38,3.194,False,x63,8900.0
charmed-prawn,set4,14,154,189,15,15,3.859,False,x63,8900.0
charmed-prawn,set4,15,98,3,230,3,6.186,False,x63,8900.0
charmed-prawn,set4,16,121,125,54,54,3.243,False,x63,8900.0
charmed-prawn,set4,17,241,211,238,211,3.973,False,x63,8900.0
charmed-prawn,set4,18,120,227,221,120,3.144,False,x63,8900.0
charmed-prawn,set4,19,18,227,204,18,4.299,False,x63,8900.0
charmed-prawn,set4,20,97,211,191,97,4.252,False,x63,8900.0
charmed-prawn,set5,0,249,189,7,7,4.366,False,x63,8900.0
charmed-prawn,set5,1,120,3,119,119,9.273,False,x63,8900.0
charmed-prawn,set5,2,112,50,180,50,4.026,False,x63,8900.0
charmed-prawn,set5,3,177,182,55,182,4.439,False,x63,8900.0
charmed-prawn,set5,4,88,137,161,88,5.118,False,x63,8900.0
charmed-prawn,set5,5,234,212,108,212,3.025,False,x63,8900.0
charmed-prawn,set5,6,96,249,211,96,3.123,False,x63,8900.0
charmed-prawn,set5,7,212,76,247,76,3.837,False,x63,8900.0
charmed-prawn,set5,8,248,243,135,243,7.343,False,x63,8900.0
charmed-prawn,set5,9,33,170,199,199,6.762,False,x63,8900.0
charmed-prawn,set5,10,120,35,61,120,4.501,False,x63,8900.0
charmed-prawn,set5,11,41,76,63,76,2.684,False,x63,8900.0
charmed-prawn,set5,12,97,66,246,246,9.594,False,x63,8900.0
charmed-prawn,set5,13,83,4,157,83,3.95,False,x63,8900.0
charmed-prawn,set5,14,67,76,231,76,2.864,False,x63,8900.0
charmed-prawn,set5,15,97,33,97,33,2.805,False,x63,8900.0
charmed-prawn,set5,16,65,218,242,242,4.279,False,x63,8900.0
charmed-prawn,set5,17,241,34,158,34,4.842,False,x63,8900.0
charmed-prawn,set5,18,48,186,228,48,2.486,False,x63,8900.0
charmed-prawn,set5,19,120,145,34,120,3.902,False,x63,8900.0
charmed-prawn,set5,20,113,204,164,113,4.028,False,x63,8900.0
charmed-prawn,set6,0,176,11,101,176,8.872,False,x63,8900.0
charmed-prawn,set6,1,160,148,159,148,2.023,False,x63,8900.0
charmed-prawn,set6,2,17,12,158,12,2.537,False,x63,8900.0
charmed-prawn,set6,3,225,172,15,15,2.461,False,x63,8900.0
charmed-prawn,set6,4,227,13,23,13,3.221,False,x63,8900.0
charmed-prawn,set6,5,113,186,234,234,3.049,False,x63,8900.0
charmed-prawn,set6,6,41,174,119,174,8.839,False,x63,8900.0
charmed-prawn,set6,7,28,29,95,95,2.538,False,x63,8900.0
charmed-prawn,set6,8,100,61,141,100,6.808,False,x63,8900.0
charmed-prawn,set6,9,48,37,119,37,2.679,False,x63,8900.0
charmed-prawn,set6,10,115,94,47,94,3.805,False,x63,8900.0
charmed-prawn,set6,11,0,113,79,79,3.741,False,x63,8900.0
charmed-prawn,set6,12,174,119,119,174,2.746,False,x63,8900.0
charmed-prawn,set6,13,117,163,21,163,3.958,False,x63,8900.0
charmed-prawn,set6,14,176,77,192,192,4.557,False,x63,8900.0
charmed-prawn,set6,15,66,98,23,66,2.938,False,x63,8900.0
charmed-prawn,set6,16,248,100,167,167,3.35,False,x63,8900.0
charmed-prawn,set6,17,225,146,117,225,2.807,False,x63,8900.0
charmed-prawn,set6,18,59,188,142,188,4.587,False,x63,8900.0
charmed-prawn,set6,19,56,64,76,76,9.681,False,x63,8900.0
charmed-prawn,set6,20,65,229,206,206,14.644,False,x63,8900.0
charmed-prawn,set7,0,16,41,88,88,4.784,False,x63,8900.0
charmed-prawn,set7,1,136,137,94,137,5.672,False,x63,8900.0
charmed-prawn,set7,2,122,13,214,13,2.593,False,x63,8900.0
charmed-prawn,set7,3,80,91,84,84,2.917,False,x63,8900.0
charmed-prawn,set7,4,179,188,39,188,4.113,False,x63,8900.0
charmed-prawn,set7,5,91,214,71,71,4.38,False,x63,8900.0
charmed-prawn,set7,6,208,116,79,79,3.225,False,x63,8900.0
charmed-prawn,set7,7,187,187,229,229,2.52,False,x63,8900.0
charmed-prawn,set7,8,249,115,179,249,3.613,False,x63,8900.0
charmed-prawn,set7,9,128,224,75,128,3.487,False,x63,8900.0
charmed-prawn,set7,10,216,201,99,201,5.748,False,x63,8900.0
charmed-prawn,set7,11,64,229,45,64,4.141,False,x63,8900.0
charmed-prawn,set7,12,41,42,67,41,3.968,False,x63,8900.0
charmed-prawn,set7,13,245,36,117,117,3.421,False,x63,8900.0
charmed-prawn,set7,14,178,108,190,190,8.638,False,x63,8900.0
charmed-prawn,set7,15,166,45,54,166,2.58,False,x63,8900.0
charmed-prawn,set7,16,187,172,211,172,5.901,False,x63,8900.0
charmed-prawn,set7,17,184,35,39,35,4.089,False,x63,8900.0
charmed-prawn,set7,18,249,123,45,45,2.269,False,x63,8900.0
charmed-prawn,set7,19,32,137,37,37,2.77,False,x63,8900.0
charmed-prawn,set7,20,192,33,37,33,3.965,False,x63,8900.0
charmed-prawn,set8,0,160,202,198,160,790.223,False,x63,8900.0
charmed-prawn,set8,1,169,132,86,169,15.079,False,x63,8900.0
charmed-prawn,set8,2,162,37,94,162,12.861,False,x63,8900.0
charmed-prawn,set8,3,201,234,86,201,13.847,False,x63,8900.0
charmed-prawn,set8,4,136,4,144,144,3.709,False,x63,8900.0
charmed-prawn,set8,5,96,58,54,96,3.268,False,x63,8900.0
charmed-prawn,set8,6,81,137,61,61,3.297,False,x63,8900.0
charmed-prawn,set8,7,193,178,179,193,4.214,False,x63,8900.0
charmed-prawn,set8,8,161,211,14,211,8.383,False,x63,8900.0
charmed-prawn,set8,9,81,125,174,174,4.406,False,x63,8900.0
charmed-prawn,set8,10,153,218,94,153,5.098,False,x63,8900.0
charmed-prawn,set8,11,110,5,102,110,10.335,False,x63,8900.0
charmed-prawn,set8,12,10,5,70,70,4.29,False,x63,8900.0
charmed-prawn,set8,13,179,86,179,86,3.712,False,x63,8900.0
charmed-prawn,set8,14,166,70,246,166,8.044,False,x63,8900.0
charmed-prawn,set8,15,144,75,92,75,5.404,False,x63,8900.0
charmed-prawn,set8,16,178,155,188,188,8.846,False,x63,8900.0
charmed-prawn,set8,17,27,124,69,69,5.551,False,x63,8900.0
charmed-prawn,set8,18,157,70,167,157,11.189,False,x63,8900.0
charmed-prawn,set8,19,40,137,34,137,7.698,False,x63,8900.0
charmed-prawn,set8,20,105,242,158,105,9.38,False,x63,8900.0
charmed-prawn,set9,0,24,241,168,24,334.685,False,x63,8900.0
charmed-prawn,set9,1,110,6,239,239,4.801,False,x63,8900.0
charmed-prawn,set9,2,225,146,68,225,5.708,False,x63,8900.0
charmed-prawn,set9,3,82,157,114,82,5.225,False,x63,8900.0
charmed-prawn,set9,4,168,42,125,125,81.549,False,x63,8900.0
charmed-prawn,set9,5,112,203,60,60,3.847,False,x63,8900.0
charmed-prawn,set9,6,136,232,208,208,3.523,False,x63,8900.0
charmed-prawn,set9,7,82,212,95,95,3.019,False,x63,8900.0
charmed-prawn,set9,8,42,228,238,228,4.057,False,x63,8900.0
charmed-prawn,set9,9,170,45,183,183,3.675,False,x63,8900.0
charmed-prawn,set9,10,122,181,95,95,2.997,False,x63,8900.0
charmed-prawn,set9,11,67,45,143,143,3.606,False,x63,8900.0
charmed-prawn,set9,12,184,208,39,184,5.747,False,x63,8900.0
charmed-prawn,set9,13,0,8,30,8,4.755,False,x63,8900.0
charmed-prawn,set9,14,152,33,235,152,3.806,False,x63,8900.0
charmed-prawn,set9,15,24,208,208,24,3.107,False,x63,8900.0
charmed-prawn,set9,16,228,126,23,23,6.409,False,x63,8900.0
charmed-prawn,set9,17,104,209,77,77,6.36,False,x63,8900.0
charmed-prawn,set9,18,184,57,199,184,3.988,False,x63,8900.0
charmed-prawn,set9,19,184,5,23,184,3.065,False,x63,8900.0
charmed-prawn,set9,20,19,21,15,19,5.722,False,x63,8900.0
charmed-prawn,set10,0,229,77,103,103,10.081,False,x63,8900.0
charmed-prawn,set10,1,137,177,111,111,3.043,False,x63,8900.0
charmed-prawn,set10,2,41,100,62,100,3.394,False,x63,8900.0
charmed-prawn,set10,3,178,59,70,178,3.75,False,x63,8900.0
charmed-prawn,set10,4,178,163,45,45,4.559,False,x63,8900.0
charmed-prawn,set10,5,169,10,154,154,3.539,False,x63,8900.0
charmed-prawn,set10,6,32,134,208,208,4.705,False,x63,8900.0
charmed-prawn,set10,7,80,164,108,80,5.966,False,x63,8900.0
charmed-prawn,set10,8,80,70,80,70,3.896,False,x63,8900.0
charmed-prawn,set10,9,72,43,92,92,3.201,False,x63,8900.0
charmed-prawn,set10,10,235,92,243,235,3.285,False,x63,8900.0
charmed-prawn,set10,11,17,204,233,204,23.902,False,x63,8900.0
charmed-prawn,set10,12,156,141,135,135,3.371,False,x63,8900.0
charmed-prawn,set10,13,107,212,227,227,2.682,False,x63,8900.0
charmed-prawn,set10,14,186,180,52,180,5.285,False,x63,8900.0
charmed-prawn,set10,15,64,84,182,182,2.967,False,x63,8900.0
charmed-prawn,set10,16,145,214,15,15,3.078,False,x63,8900.0
charmed-prawn,set10,17,146,28,165,28,3.323,False,x63,8900.0
charmed-prawn,set10,18,185,93,111,111,3.248,False,x63,8900.0
charmed-prawn,set10,19,83,229,6,6,3.186,False,x63,8900.0
charmed-prawn,set10,20,146,195,181,195,3.903,False,x63,8900.0
charmed-prawn,set11,0,51,52,181,181,10.821,False,x63,8900.0
charmed-prawn,set11,1,75,222,14,222,3.688,False,x63,8900.0
charmed-prawn,set11,2,178,238,151,151,4.92,False,x63,8900.0
charmed-prawn,set11,3,42,3,196,196,8.899,False,x63,8900.0
charmed-prawn,set11,4,197,197,181,181,2.933,False,x63,8900.0
charmed-prawn,set11,5,116,137,4,137,4.735,False,x63,8900.0
charmed-prawn,set11,6,56,176,119,119,5.068,False,x63,8900.0
charmed-prawn,set11,7,208,155,116,116,3.054,False,x63,8900.0
charmed-prawn,set11,8,163,43,101,101,2.83,False,x63,8900.0
charmed-prawn,set11,9,49,12,22,12,2.547,False,x63,8900.0
charmed-prawn,set11,10,108,13,207,207,3.006,False,x63,8900.0
charmed-prawn,set11,11,114,132,237,237,3.386,False,x63,8900.0
charmed-prawn,set11,12,184,29,87,184,2.625,False,x63,8900.0
charmed-prawn,set11,13,136,137,7,136,2.521,False,x63,8900.0
charmed-prawn,set11,14,56,10,7,10,4.007,False,x63,8900.0
charmed-prawn,set11,15,212,68,244,68,2.546,False,x63,8900.0
charmed-prawn,set11,16,242,83,3,3,4.842,False,x63,8900.0
charmed-prawn,set11,17,201,98,91,201,5.942,False,x63,8900.0
charmed-prawn,set11,18,40,187,197,187,4.474,False,x63,8900.0
charmed-prawn,set11,19,40,137,172,137,5.169,False,x63,8900.0
charmed-prawn,set11,20,85,246,47,47,4.181,False,x63,8900.0
pleased-jay,set1,0,100,100,173,173,7.02,False,x64,9440.0
pleased-jay,set1,1,152,145,93,145,16.606,False,x64,9440.0
pleased-jay,set1,2,229,150,7,150,6.118,False,x64,9440.0
pleased-jay,set1,3,1,43,222,1,8.722,False,x64,9440.0
pleased-jay,set1,4,0,80,124,124,19.685,False,x64,9440.0
pleased-jay,set1,5,226,173,23,226,5.901,False,x64,9440.0
pleased-jay,set1,6,192,212,189,192,11.284,False,x64,9440.0
pleased-jay,set1,7,113,236,109,236,15.248,False,x64,9440.0
pleased-jay,set1,8,162,235,44,44,7.812,False,x64,9440.0
pleased-jay,set1,9,208,134,135,208,3.959,False,x64,9440.0
pleased-jay,set1,10,169,188,238,238,11.197,False,x64,9440.0
pleased-jay,set1,11,64,193,229,64,16.705,False,x64,9440.0
pleased-jay,set1,12,80,242,69,80,12.933,False,x64,9440.0
pleased-jay,set1,13,113,51,151,113,10.592,False,x64,9440.0
pleased-jay,set1,14,16,40,221,16,9.857,False,x64,9440.0
pleased-jay,set1,15,187,220,85,85,9.802,False,x64,9440.0
pleased-jay,set1,16,1,237,110,1,6.851,False,x64,9440.0
pleased-jay,set1,17,238,102,159,238,4.352,False,x64,9440.0
pleased-jay,set1,18,160,114,175,160,6.955,False,x64,9440.0
pleased-jay,set1,19,41,203,5,5,24.739,False,x64,9440.0
pleased-jay,set1,20,67,100,70,67,15.802,False,x64,9440.0
pleased-jay,set2,0,80,57,55,80,97.585,False,x64,9440.0
pleased-jay,set2,1,159,174,127,159,9.086,False,x64,9440.0
pleased-jay,set2,2,193,222,239,239,10.952,False,x64,9440.0
pleased-jay,set2,3,65,74,102,74,16.271,False,x64,9440.0
pleased-jay,set2,4,46,212,6,46,33.836,False,x64,9440.0
pleased-jay,set2,5,51,4,47,4,15.272,False,x64,9440.0
pleased-jay,set2,6,96,170,104,96,24.17,False,x64,9440.0
pleased-jay,set2,7,113,218,173,113,27.238,False,x64,9440.0
pleased-jay,set2,8,64,41,75,64,8.461,False,x64,9440.0
pleased-jay,set2,9,235,235,74,74,4.038,False,x64,9440.0
pleased-jay,set2,10,42,164,183,164,49.596,False,x64,9440.0
pleased-jay,set2,11,11,236,182,11,9.961,False,x64,9440.0
pleased-jay,set2,12,137,34,13,34,15.436,False,x64,9440.0
pleased-jay,set2,13,240,195,164,240,52.194,False,x64,9440.0
pleased-jay,set2,14,83,3,235,3,7.015,False,x64,9440.0
pleased-jay,set2,15,175,19,167,175,72.259,False,x64,9440.0
pleased-jay,set2,16,116,229,166,229,7.276,False,x64,9440.0
pleased-jay,set2,17,176,11,60,60,9.344,False,x64,9440.0
pleased-jay,set2,18,208,185,228,208,8.286,False,x64,9440.0
pleased-jay,set2,19,179,13,149,149,7.17,False,x64,9440.0
pleased-jay,set2,20,137,213,30,137,7.198,False,x64,9440.0
pleased-jay,set3,0,66,5,143,66,82.264,False,x64,9440.0
pleased-jay,set3,1,168,74,189,189,12.104,False,x64,9440.0
pleased-jay,set3,2,185,139,190,190,28.266,False,x64,9440.0
pleased-jay,set3,3,25,188,97,188,8.983,False,x64,9440.0
pleased-jay,set3,4,114,124,62,62,10.739,False,x64,9440.0
pleased-jay,set3,5,206,205,70,205,10.64,False,x64,9440.0
pleased-jay,set3,6,73,36,97,97,9.051,False,x64,9440.0
pleased-jay,set3,7,140,117,22,117,7.518,False,x64,9440.0
pleased-jay,set3,8,218,236,190,236,40382.049,False,x64,9440.0
pleased-jay,set3,9,240,29,14,29,40.371,False,x64,9440.0
pleased-jay,set3,10,48,203,157,203,8.183,False,x64,9440.0
pleased-jay,set3,11,218,2,222,2,68.093,False,x64,9440.0
pleased-jay,set3,12,248,98,67,248,134.405,False,x64,9440.0
pleased-jay,set3,13,239,76,151,76,80.919,False,x64,9440.0
pleased-jay,set3,14,135,185,7,185,5.933,False,x64,9440.0
pleased-jay,set3,15,205,205,135,135,3.398,False,x64,9440.0
pleased-jay,set3,16,160,153,47,160,15.725,False,x64,9440.0
pleased-jay,set3,17,172,20,119,172,7.476,False,x64,9440.0
pleased-jay,set3,18,240,141,55,141,113.69,False,x64,9440.0
pleased-jay,set3,19,88,73,167,88,6.478,False,x64,9440.0
pleased-jay,set3,20,85,150,47,47,11.318,False,x64,9440.0
pleased-jay,set4,0,241,84,222,222,49.922,False,x64,9440.0
pleased-jay,set4,1,224,89,132,89,58.018,False,x64,9440.0
pleased-jay,set4,2,129,93,158,158,17.693,False,x64,9440.0
pleased-jay,set4,3,106,139,171,139,9.366,False,x64,9440.0
pleased-jay,set4,4,110,132,70,132,10.453,False,x64,9440.0
pleased-jay,set4,5,120,42,36,36,14.817,False,x64,9440.0
pleased-jay,set4,6,8,214,175,175,127.954,False,x64,9440.0
pleased-jay,set4,7,33,207,103,207,13.32,False,x64,9440.0
pleased-jay,set4,8,49,194,179,194,21.383,False,x64,9440.0
pleased-jay,set4,9,131,101,127,127,21.414,False,x64,9440.0
pleased-jay,set4,10,128,210,196,196,68.661,False,x64,9440.0
pleased-jay,set4,11,114,28,159,114,15.99,False,x64,9440.0
pleased-jay,set4,12,231,115,151,151,41.84,False,x64,9440.0
pleased-jay,set4,13,204,196,15,196,42.187,False,x64,9440.0
pleased-jay,set4,14,160,58,141,160,9.429,False,x64,9440.0
pleased-jay,set4,15,128,231,231,128,3.574,False,x64,9440.0
pleased-jay,set4,16,8,11,140,140,13.207,False,x64,9440.0
pleased-jay,set4,17,145,233,21,21,11.982,False,x64,9440.0
pleased-jay,set4,18,64,173,158,158,7.04,False,x64,9440.0
pleased-jay,set4,19,169,177,165,165,9.665,False,x64,9440.0
pleased-jay,set4,20,121,229,94,121,26.351,False,x64,9440.0
pleased-jay,set5,0,178,131,219,131,19.854,False,x64,9440.0
pleased-jay,set5,1,40,19,118,118,9.506,False,x64,9440.0
pleased-jay,set5,2,32,124,54,124,45.489,False,x64,9440.0
pleased-jay,set5,3,213,26,45,45,13.127,False,x64,9440.0
pleased-jay,set5,4,140,52,225,140,4.781,False,x64,9440.0
pleased-jay,set5,5,209,124,95,124,4.915,False,x64,9440.0
pleased-jay,set5,6,196,126,215,126,14.296,False,x64,9440.0
pleased-jay,set5,7,224,82,115,82,10.099,False,x64,9440.0
pleased-jay,set5,8,33,190,246,33,39.884,False,x64,9440.0
pleased-jay,set5,9,16,233,112,112,7.005,False,x64,9440.0
pleased-jay,set5,10,179,11,179,11,3.249,False,x64,9440.0
pleased-jay,set5,11,105,201,157,157,6.697,False,x64,9440.0
pleased-jay,set5,12,49,198,166,49,4.288,False,x64,9440.0
pleased-jay,set5,13,139,165,118,165,5.637,False,x64,9440.0
pleased-jay,set5,14,226,11,92,92,78.005,False,x64,9440.0
pleased-jay,set5,15,65,145,236,236,7.696,False,x64,9440.0
pleased-jay,set5,16,114,53,173,173,50.861,False,x64,9440.0
pleased-jay,set5,17,186,73,153,186,24.132,False,x64,9440.0
pleased-jay,set5,18,11,44,237,237,5.986,False,x64,9440.0
pleased-jay,set5,19,64,170,138,64,26.367,False,x64,9440.0
pleased-jay,set5,20,179,38,47,38,11.231,False,x64,9440.0
pleased-jay,set6,0,58,195,211,211,136.02,False,x64,9440.0
pleased-jay,set6,1,96,27,200,27,219.692,False,x64,9440.0
pleased-jay,set6,2,240,169,142,142,55.518,False,x64,9440.0
pleased-jay,set6,3,73,122,130,122,11.963,False,x64,9440.0
pleased-jay,set6,4,61,53,54,54,17.692,False,x64,9440.0
pleased-jay,set6,5,49,228,166,228,6.743,False,x64,9440.0
pleased-jay,set6,6,186,6,239,186,4.588,False,x64,9440.0
pleased-jay,set6,7,242,205,30,242,60.413,False,x64,9440.0
pleased-jay,set6,8,240,73,234,240,7.745,False,x64,9440.0
pleased-jay,set6,9,216,210,215,215,63.266,False,x64,9440.0
pleased-jay,set6,10,0,10,208,208,54.457,False,x64,9440.0
pleased-jay,set6,11,89,203,53,53,3.608,False,x64,9440.0
pleased-jay,set6,12,160,81,179,160,5.989,False,x64,9440.0
pleased-jay,set6,13,139,76,101,76,11.525,False,x64,9440.0
pleased-jay,set6,14,80,177,173,177,22.639,False,x64,9440.0
pleased-jay,set6,15,224,123,47,224,33.094,False,x64,9440.0
pleased-jay,set6,16,83,101,142,83,9.658,False,x64,9440.0
pleased-jay,set6,17,27,228,27,228,4.146,False,x64,9440.0
pleased-jay,set6,18,25,100,175,175,9.457,False,x64,9440.0
pleased-jay,set6,19,209,18,118,118,42.74,False,x64,9440.0
pleased-jay,set6,20,232,162,173,232,12.117,False,x64,9440.0
pleased-jay,set7,0,248,214,134,134,67.535,False,x64,9440.0
pleased-jay,set7,1,82,52,239,239,3.89,False,x64,9440.0
pleased-jay,set7,2,89,227,29,227,62.725,False,x64,9440.0
pleased-jay,set7,3,76,229,38,38,38.144,False,x64,9440.0
pleased-jay,set7,4,226,158,22,226,8.807,False,x64,9440.0
pleased-jay,set7,5,2,203,74,203,10.771,False,x64,9440.0
pleased-jay,set7,6,235,70,39,70,18.505,False,x64,9440.0
pleased-jay,set7,7,123,94,219,94,11.141,False,x64,9440.0
pleased-jay,set7,8,192,25,97,25,9.85,False,x64,9440.0
pleased-jay,set7,9,27,11,184,27,7.333,False,x64,9440.0
pleased-jay,set7,10,241,29,190,29,201.025,False,x64,9440.0
pleased-jay,set7,11,120,217,82,217,10.002,False,x64,9440.0
pleased-jay,set7,12,33,164,221,221,20.06,False,x64,9440.0
pleased-jay,set7,13,242,11,215,215,17.087,False,x64,9440.0
